URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/address-type,4.0.1,active,"2.16.840.1.113883.4.642.3.69",AddressType,AddressType,"The type of an address (physical / postal).","StructureDefinition/Adresse","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/address-use,4.0.1,active,"2.16.840.1.113883.4.642.3.67",AddressUse,AddressUse,"The use of an address.","StructureDefinition/Adresse","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contact-point-system,4.0.1,active,"2.16.840.1.113883.4.642.3.71",ContactPointSystem,ContactPointSystem,"Telecommunications form for contact point.","StructureDefinition/Telecommunication","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contact-point-use,4.0.1,active,"2.16.840.1.113883.4.642.3.73",ContactPointUse,ContactPointUse,"Use of contact point.","StructureDefinition/Telecommunication","hl7.fhir.r4.core"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/AnneeUniversitaire-vs,0.1.0,draft,,AnneeuniversitaireVs,,"","StructureDefinition/ExerciceProfessionnel","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/AttributionParticuliere-vs,0.1.0,draft,,AttributionparticuliereVs,,"","StructureDefinition/ExerciceProfessionnel","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/CNAMAmeliSecteurConventionnement-vs,0.1.0,draft,,CnamamelisecteurconventionnementVs,,"","StructureDefinition/SituationOperationnelle","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/CategorieProfessionnelle-vs,0.1.0,draft,,CategorieprofessionnelleVs,,"","StructureDefinition/ExerciceProfessionnel","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/Civilite-vs,0.1.0,draft,,CiviliteVs,,"","StructureDefinition/PersonnePhysique","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/CiviliteExercice-vs,0.1.0,draft,,CiviliteexerciceVs,,"","StructureDefinition/ExerciceProfessionnel","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/CommuneOM-vs,0.1.0,draft,,CommuneomVs,,"","StructureDefinition/PersonnePhysique","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/CompetenceSpecifique-vs,0.1.0,draft,,CompetencespecifiqueVs,,"","StructureDefinition/SituationOperationnelle","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/DESCNonQualifiant-vs,0.1.0,draft,,DescnonqualifiantVs,,"","StructureDefinition/DESCNonQualifiant","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/DepartementOM-vs,0.1.0,draft,,DepartementomVs,,"","StructureDefinition/ExerciceProfessionnel,StructureDefinition/PersonnePhysique","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/EnsembleSavoirFaire-CISIS-vs,0.1.0,draft,,EnsemblesavoirfaireCisisVs,,"","StructureDefinition/CompetenceMetier","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/GenreActivite-vs,0.1.0,draft,,GenreactiviteVs,,"","StructureDefinition/SituationExercice","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/Langue-vs,0.1.0,draft,,LangueVs,,"","StructureDefinition/LangueParlee","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/LieuFormation-vs,0.1.0,draft,,LieuformationVs,,"","StructureDefinition/Diplome","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/ModeExercice-vs,0.1.0,draft,,ModeexerciceVs,,"","StructureDefinition/SituationExercice,StructureDefinition/SituationOperationnelle","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/MotifFinActivite-vs,0.1.0,draft,,MotiffinactiviteVs,,"","StructureDefinition/SituationExercice","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/NatCycleForm-vs,0.1.0,draft,,NatcycleformVs,,"","StructureDefinition/ExerciceProfessionnel","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/NiveauConfidentialite-vs,0.1.0,draft,,NiveauConfidentialiteVs,,"","StructureDefinition/NiveauConfidentialite","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/NiveauFormAcquis-vs,0.1.0,draft,,NiveauformacquisVs,,"","StructureDefinition/ExerciceProfessionnel","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/Ordre-vs,0.1.0,draft,,OrdreVs,,"","StructureDefinition/ExerciceProfessionnel","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/Pays-vs,0.1.0,draft,,PaysVs,,"","StructureDefinition/PersonnePhysique","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/SectionTableauCNOP-vs,0.1.0,draft,,SectiontableaucnopVs,,"","StructureDefinition/SituationExercice","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/SexeAdministratif-vs,0.1.0,draft,,SexeadministratifVs,,"","StructureDefinition/PersonnePhysique","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/SousSectionTableauCNOP-vs,0.1.0,draft,,SoussectiontableaucnopVs,,"","StructureDefinition/SituationExercice","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/StatutEtatCivil-vs,0.1.0,draft,,StatutetatcivilVs,,"","StructureDefinition/PersonnePhysique","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/StatutHospitalier-vs,0.1.0,draft,,StatuthospitalierVs,,"","StructureDefinition/SituationExercice","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/StatutInscription-vs,0.1.0,draft,,StatutinscriptionVs,,"","StructureDefinition/ExerciceProfessionnel","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/StatutProfessionnelSSA-vs,0.1.0,draft,,StatutprofessionnelssaVs,,"","StructureDefinition/SituationExercice","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/TypeActiviteLiberale-vs,0.1.0,draft,,TypeactiviteliberaleVs,,"","StructureDefinition/SituationExercice","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/TypeBAL-vs,0.1.0,draft,,TypebalVs,,"","StructureDefinition/BoiteLettreMSS","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/TypeDiplome-vs,0.1.0,draft,,TypediplomeVs,,"","StructureDefinition/Diplome","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/TypeHoraire-vs,0.1.0,draft,,TypehoraireVs,,"","StructureDefinition/Horaire","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/TypeIdentifiantPersonne-vs,0.1.0,draft,,TypeidentifiantpersonneVs,,"","StructureDefinition/Professionnel","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/TypeMessagerie-vs,0.1.0,draft,,TypeMessagerieVs,,"","StructureDefinition/TypeMessagerie","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/TypeSavoirFaire-vs,0.1.0,draft,,TypesavoirfaireVs,,"","StructureDefinition/ExerciceProfessionnel","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/capaciteSavoirFaire-vs,0.1.0,draft,,CapacitesavoirfaireVs,,"","StructureDefinition/CapaciteSavoirfaire","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/competence-vs,0.1.0,draft,,CompetenceVs,,"","StructureDefinition/Competence","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/competenceExclusive-vs,0.1.0,draft,,CompetenceexclusiveVs,,"","StructureDefinition/CompetenceExclusive","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/droitExerciceComplementaire-vs,0.1.0,draft,,DroitexercicecomplementaireVs,,"","StructureDefinition/DroitExerciceComplementaire","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/fonctionQualifiee-vs,0.1.0,draft,,FonctionqualifieeVs,,"","StructureDefinition/FonctionQualifiee","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/lieuNaissance-vs,0.1.0,draft,,LieunaissanceVs,,"","StructureDefinition/PersonnePhysique","Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/orientationParticuliere-vs,0.1.0,draft,,OrientationparticuliereVs,,"","StructureDefinition/OrientationParticuliere","Other"
