URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/DESCNonQualifiant-vs,0.1.0,draft,,DescnonqualifiantVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/capaciteSavoirFaire-vs,0.1.0,draft,,CapacitesavoirfaireVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/competence-vs,0.1.0,draft,,CompetenceVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/competenceExclusive-vs,0.1.0,draft,,CompetenceexclusiveVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/competenceMetier-vs,0.1.0,draft,,CompetencemetiereVs,,"",,"ans.fr.terminologies,Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/droitExerciceComplementaire-vs,0.1.0,draft,,DroitexercicecomplementaireVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/fonctionQualifiee-vs,0.1.0,draft,,FonctionqualifieeVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/lieuNaissance-vs,0.1.0,draft,,LieunaissanceVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/orientationParticuliere-vs,0.1.0,draft,,OrientationparticuliereVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/paysNaissance-vs,0.1.0,draft,,PaysnaissanceVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/paysNationalite-vs,0.1.0,draft,,PaysnationaliteVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/profession-vs,0.1.0,draft,,ProfessionVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/professionCategorieSocioProfessionnelle-vs,0.1.0,draft,,ProfessioncategoriesocioprofessionnelleVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/qualificationPAC-vs,0.1.0,draft,,QualificationpacVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/role-vs,0.1.0,draft,,RoleVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/sexe-vs,0.1.0,draft,,SexeVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/specialite-vs,0.1.0,draft,,SpecialiteVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/surspecialiteTransversale-vs,0.1.0,draft,,SurspecialitetransversaleVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/typeProfession-vs,0.1.0,draft,,TypeprofessionVs,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/typeRole-vs,0.1.0,draft,,TyperoleVs,,"",,"Other"
